year,month,day,hour,day_of_week,temperature_F,demand_actual
2019,5,1,16,3,77.38,14742
2019,5,1,17,3,79.66,15031
2019,5,1,18,3,81.52,15018
2019,5,1,19,3,82.31,14737
2019,5,1,20,3,83.22,14268
2019,5,1,21,3,83.27,14022
2019,5,1,22,3,80.47,13328
2019,5,1,23,3,79.44,12067
2019,5,2,0,4,76.55,10846
2019,5,2,1,4,74.87,9930
2019,5,2,2,4,73.95,9355
2019,5,2,3,4,71.56,8998
2019,5,2,4,4,70.06,8791
2019,5,2,5,4,68.75,8832
2019,5,2,6,4,67.97,9344
2019,5,2,7,4,67.24,10378
2019,5,2,8,4,65.84,10951
2019,5,2,9,4,64.46,11312
2019,5,2,10,4,64.74,11749
2019,5,2,11,4,64.55,12398
2019,5,2,12,4,66.10,13111
2019,5,2,13,4,68.65,13659
2019,5,2,14,4,72.41,14296
2019,5,2,15,4,76.85,14775
2019,5,2,16,4,79.20,15168
2019,5,2,17,4,81.41,15376
2019,5,2,18,4,82.22,15376
2019,5,2,19,4,82.64,15199
2019,5,2,20,4,83.32,14525
2019,5,2,21,4,83.80,14114
2019,5,2,22,4,80.94,13338
2019,5,2,23,4,79.35,12008
2019,5,3,0,5,76.49,10711
2019,5,3,1,5,74.04,9727
2019,5,3,2,5,72.34,9121
2019,5,3,3,5,69.48,8782
2019,5,3,4,5,68.27,8610
2019,5,3,5,5,66.21,8676
2019,5,3,6,5,65.26,9193
2019,5,3,7,5,64.52,10232
2019,5,3,8,5,63.71,10798
2019,5,3,9,5,62.78,11096
2019,5,3,10,5,63.56,11389
2019,5,3,11,5,63.50,11805
2019,5,3,12,5,65.32,12224
2019,5,3,13,5,67.88,12814
2019,5,3,14,5,71.34,13438
2019,5,3,15,5,75.17,14026
2019,5,3,16,5,78.08,14475
2019,5,3,17,5,80.51,14730
2019,5,3,18,5,81.19,14895
2019,5,3,19,5,80.60,14463
2019,5,3,20,5,80.87,13816
2019,5,3,21,5,81.01,13515
2019,5,3,22,5,78.61,12958
2019,5,3,23,5,77.54,11983
2019,5,4,0,6,75.80,10932
2019,5,4,1,6,74.59,10018
2019,5,4,2,6,72.92,9382
2019,5,4,3,6,71.03,9025
2019,5,4,4,6,69.60,8833
2019,5,4,5,6,68.45,8782
2019,5,4,6,6,67.79,8889
2019,5,4,7,6,67.57,9138
2019,5,4,8,6,67.56,9528
2019,5,4,9,6,67.45,10226
2019,5,4,10,6,68.07,10873
2019,5,4,11,6,68.31,11601
2019,5,4,12,6,68.67,12483
2019,5,4,13,6,70.46,13171
2019,5,4,14,6,72.70,13774
2019,5,4,15,6,78.28,14196
2019,5,4,16,6,79.97,14094
2019,5,4,17,6,81.48,13561
2019,5,4,18,6,82.52,13008
2019,5,4,19,6,82.59,12183
2019,5,4,20,6,79.21,11703
2019,5,4,21,6,77.52,11830
2019,5,4,22,6,73.98,11412
2019,5,4,23,6,73.13,10666
2019,5,5,0,7,71.07,9855
2019,5,5,1,7,69.89,9153
2019,5,5,2,7,69.38,8689
2019,5,5,3,7,67.53,8385
2019,5,5,4,7,66.92,8205
2019,5,5,5,7,66.78,8103
2019,5,5,6,7,66.86,8190
2019,5,5,7,7,66.64,8383
2019,5,5,8,7,66.41,8713
2019,5,5,9,7,66.43,9385
2019,5,5,10,7,66.28,9935
2019,5,5,11,7,66.54,10272
2019,5,5,12,7,66.75,10560
2019,5,5,13,7,67.03,10857
2019,5,5,14,7,68.60,11109
2019,5,5,15,7,71.67,11390
2019,5,5,16,7,73.58,11738
2019,5,5,17,7,74.72,12014
2019,5,5,18,7,75.19,12185
2019,5,5,19,7,76.43,12157
2019,5,5,20,7,76.18,11953
2019,5,5,21,7,76.88,11965
2019,5,5,22,7,74.97,11603
2019,5,5,23,7,74.31,10708
2019,5,6,0,1,72.46,9693
2019,5,6,1,1,70.80,8950
2019,5,6,2,1,69.56,8433
2019,5,6,3,1,67.62,8172
2019,5,6,4,1,66.44,8037
2019,5,6,5,1,64.66,8179
2019,5,6,6,1,63.08,8813
2019,5,6,7,1,62.81,9841
2019,5,6,8,1,61.82,10408
2019,5,6,9,1,60.92,10698
2019,5,6,10,1,60.94,10963
2019,5,6,11,1,61.09,11515
2019,5,6,12,1,62.79,11850
2019,5,6,13,1,64.85,12244
2019,5,6,14,1,67.53,12740
2019,5,6,15,1,71.26,13123
2019,5,6,16,1,73.26,13501
2019,5,6,17,1,74.72,13889
2019,5,6,18,1,75.69,14046
2019,5,6,19,1,76.18,13951
2019,5,6,20,1,76.94,13564
2019,5,6,21,1,77.48,13249
2019,5,6,22,1,75.77,12620
2019,5,6,23,1,75.07,11371
2019,5,7,0,2,72.75,10178
2019,5,7,1,2,70.80,9311
2019,5,7,2,2,69.43,8818
2019,5,7,3,2,67.10,8509
2019,5,7,4,2,65.19,8343
2019,5,7,5,2,63.25,8478
2019,5,7,6,2,62.16,9027
2019,5,7,7,2,61.94,10007
2019,5,7,8,2,60.81,10566
2019,5,7,9,2,59.75,10831
2019,5,7,10,2,61.21,11085
2019,5,7,11,2,61.17,11548
2019,5,7,12,2,62.92,12007
2019,5,7,13,2,64.80,12491
2019,5,7,14,2,68.48,13044
2019,5,7,15,2,72.48,13452
2019,5,7,16,2,74.21,13865
2019,5,7,17,2,75.83,14210
2019,5,7,18,2,76.77,14278
2019,5,7,19,2,77.76,14059
2019,5,7,20,2,78.79,13655
2019,5,7,21,2,78.77,13568
2019,5,7,22,2,77.11,13016
2019,5,7,23,2,76.19,11831
2019,5,8,0,3,74.23,10658
2019,5,8,1,3,72.44,9754
2019,5,8,2,3,71.24,9230
2019,5,8,3,3,68.85,8902
2019,5,8,4,3,67.81,8722
2019,5,8,5,3,66.09,8776
2019,5,8,6,3,65.19,9334
2019,5,8,7,3,64.72,10334
2019,5,8,8,3,63.64,10931
2019,5,8,9,3,62.15,11263
2019,5,8,10,3,63.17,11687
2019,5,8,11,3,62.93,12252
2019,5,8,12,3,65.17,12794
2019,5,8,13,3,68.08,13331
2019,5,8,14,3,71.41,14137
2019,5,8,15,3,74.94,14548
2019,5,8,16,3,76.27,14797
2019,5,8,17,3,78.75,15264
2019,5,8,18,3,79.95,15275
2019,5,8,19,3,80.86,14985
2019,5,8,20,3,80.93,14506
2019,5,8,21,3,80.79,14132
2019,5,8,22,3,79.28,13573
2019,5,8,23,3,78.31,12280
2019,5,9,0,4,76.75,11035
2019,5,9,1,4,74.74,10150
2019,5,9,2,4,73.09,9542
2019,5,9,3,4,71.30,9111
2019,5,9,4,4,69.36,8863
2019,5,9,5,4,67.73,8890
2019,5,9,6,4,66.41,9372
2019,5,9,7,4,65.71,10310
2019,5,9,8,4,64.95,10915
2019,5,9,9,4,63.93,11322
2019,5,9,10,4,63.23,11779
2019,5,9,11,4,63.73,12353
2019,5,9,12,4,65.96,12823
2019,5,9,13,4,68.67,13274
2019,5,9,14,4,71.15,13618
2019,5,9,15,4,74.68,13885
2019,5,9,16,4,76.29,14086
2019,5,9,17,4,77.19,14150
2019,5,9,18,4,77.92,13879
2019,5,9,19,4,78.57,13580
2019,5,9,20,4,78.25,13189
2019,5,9,21,4,77.41,13177
2019,5,9,22,4,75.40,12726
2019,5,9,23,4,74.40,11666
2019,5,10,0,5,72.74,10572
2019,5,10,1,5,72.08,9767
2019,5,10,2,5,71.50,9270
2019,5,10,3,5,69.80,8948
2019,5,10,4,5,68.49,8796
2019,5,10,5,5,67.42,8871
2019,5,10,6,5,67.00,9379
2019,5,10,7,5,66.66,10387
2019,5,10,8,5,66.14,10906
2019,5,10,9,5,65.15,11140
2019,5,10,10,5,65.51,11395
2019,5,10,11,5,65.26,11697
2019,5,10,12,5,66.15,11854
2019,5,10,13,5,66.91,12008
2019,5,10,14,5,68.81,12281
2019,5,10,15,5,72.52,12581
2019,5,10,16,5,73.56,12879
2019,5,10,17,5,74.96,13270
2019,5,10,18,5,76.03,13475
2019,5,10,19,5,76.72,13396
2019,5,10,20,5,77.52,12939
2019,5,10,21,5,78.41,12764
2019,5,10,22,5,76.28,12409
2019,5,10,23,5,76.22,11543
2019,5,11,0,6,74.84,10532
2019,5,11,1,6,73.30,9684
2019,5,11,2,6,71.81,9120
2019,5,11,3,6,69.62,8722
2019,5,11,4,6,68.50,8526
2019,5,11,5,6,67.88,8467
2019,5,11,6,6,67.13,8567
2019,5,11,7,6,66.66,8772
2019,5,11,8,6,66.58,9123
2019,5,11,9,6,66.55,9818
2019,5,11,10,6,67.14,10395
2019,5,11,11,6,67.10,10894
2019,5,11,12,6,68.12,11114
2019,5,11,13,6,69.57,11268
2019,5,11,14,6,71.33,11329
2019,5,11,15,6,73.59,11345
2019,5,11,16,6,74.37,11361
2019,5,11,17,6,75.12,11363
2019,5,11,18,6,75.45,11395
2019,5,11,19,6,76.18,11298
2019,5,11,20,6,76.23,11168
2019,5,11,21,6,75.56,11211
2019,5,11,22,6,73.57,10971
2019,5,11,23,6,72.32,10384
2019,5,12,0,7,70.54,9672
2019,5,12,1,7,69.62,8997
2019,5,12,2,7,69.26,8524
2019,5,12,3,7,67.92,8212
2019,5,12,4,7,67.79,8043
2019,5,12,5,7,67.31,7978
2019,5,12,6,7,67.03,8077
2019,5,12,7,7,66.83,8266
2019,5,12,8,7,66.92,8634
2019,5,12,9,7,66.50,9361
2019,5,12,10,7,66.85,9939
2019,5,12,11,7,66.89,10249
2019,5,12,12,7,67.46,10402
2019,5,12,13,7,67.95,10611
2019,5,12,14,7,69.49,10719
2019,5,12,15,7,71.16,10830
2019,5,12,16,7,72.08,10986
2019,5,12,17,7,72.63,11127
2019,5,12,18,7,72.77,11327
2019,5,12,19,7,72.94,11476
2019,5,12,20,7,72.69,11411
2019,5,12,21,7,72.64,11577
2019,5,12,22,7,74.14,11359
2019,5,12,23,7,73.23,10585
2019,5,13,0,1,71.94,9725
2019,5,13,1,1,70.47,9002
2019,5,13,2,1,69.64,8574
2019,5,13,3,1,67.91,8309
2019,5,13,4,1,67.68,8217
2019,5,13,5,1,66.83,8387
2019,5,13,6,1,66.09,8983
2019,5,13,7,1,65.78,10052
2019,5,13,8,1,65.35,10665
2019,5,13,9,1,64.65,10961
2019,5,13,10,1,65.00,11354
2019,5,13,11,1,64.94,11779
2019,5,13,12,1,66.13,12067
2019,5,13,13,1,67.87,12271
2019,5,13,14,1,69.28,12547
2019,5,13,15,1,71.22,12761
2019,5,13,16,1,72.65,12973
2019,5,13,17,1,73.65,13163
2019,5,13,18,1,74.21,13142
2019,5,13,19,1,75.01,12957
2019,5,13,20,1,75.17,12447
2019,5,13,21,1,75.18,12167
2019,5,13,22,1,72.73,11687
2019,5,13,23,1,71.37,10553
2019,5,14,0,2,68.52,9499
2019,5,14,1,2,65.94,8765
2019,5,14,2,2,63.93,8401
2019,5,14,3,2,60.97,8040
2019,5,14,4,2,59.32,8009
2019,5,14,5,2,57.20,8140
2019,5,14,6,2,55.20,8712
2019,5,14,7,2,54.49,9697
2019,5,14,8,2,52.77,10216
2019,5,14,9,2,50.82,10335
2019,5,14,10,2,50.87,10368
2019,5,14,11,2,51.59,10604
2019,5,14,12,2,54.45,10628
2019,5,14,13,2,57.08,10663
2019,5,14,14,2,60.53,10760
2019,5,14,15,2,63.52,11020
2019,5,14,16,2,64.63,11083
2019,5,14,17,2,66.07,11312
2019,5,14,18,2,67.01,11458
2019,5,14,19,2,67.89,11507
2019,5,14,20,2,68.81,11374
2019,5,14,21,2,69.71,11392
2019,5,14,22,2,68.32,11110
2019,5,14,23,2,67.27,10162
2019,5,15,0,3,65.33,9230
2019,5,15,1,3,62.82,8610
2019,5,15,2,3,59.98,8274
2019,5,15,3,3,55.75,8084
2019,5,15,4,3,53.57,8060
2019,5,15,5,3,52.08,8250
2019,5,15,6,3,50.92,8876
2019,5,15,7,3,50.11,9901
2019,5,15,8,3,48.28,10411
2019,5,15,9,3,46.95,10454
2019,5,15,10,3,48.39,10456
2019,5,15,11,3,48.82,10550
2019,5,15,12,3,53.15,10608
2019,5,15,13,3,59.50,10840
2019,5,15,14,3,64.86,10950
2019,5,15,15,3,67.66,11088
2019,5,15,16,3,68.81,11263
2019,5,15,17,3,69.98,11455
2019,5,15,18,3,72.04,11457
2019,5,15,19,3,71.96,11448
2019,5,15,20,3,72.56,11331
2019,5,15,21,3,71.78,11472
2019,5,15,22,3,69.57,11239
2019,5,15,23,3,68.63,10290
2019,5,16,0,4,66.84,9369
2019,5,16,1,4,64.50,8696
2019,5,16,2,4,62.37,8337
2019,5,16,3,4,59.46,8116
2019,5,16,4,4,58.08,8057
2019,5,16,5,4,56.50,8230
2019,5,16,6,4,55.10,8792
2019,5,16,7,4,54.56,9752
2019,5,16,8,4,53.71,10333
2019,5,16,9,4,53.14,10519
2019,5,16,10,4,53.74,10697
2019,5,16,11,4,53.81,10962
2019,5,16,12,4,58.50,11249
2019,5,16,13,4,63.12,11532
2019,5,16,14,4,67.99,11998
2019,5,16,15,4,72.46,12409
2019,5,16,16,4,74.25,12807
2019,5,16,17,4,76.69,13434
2019,5,16,18,4,77.78,13565
2019,5,16,19,4,79.08,13643
2019,5,16,20,4,79.77,13258
2019,5,16,21,4,80.59,12961
2019,5,16,22,4,78.79,12443
2019,5,16,23,4,77.70,11286
2019,5,17,0,5,75.14,10098
2019,5,17,1,5,72.25,9272
2019,5,17,2,5,69.21,8736
2019,5,17,3,5,66.32,8448
2019,5,17,4,5,64.68,8306
2019,5,17,5,5,63.55,8390
2019,5,17,6,5,62.56,8881
2019,5,17,7,5,61.94,9781
2019,5,17,8,5,60.49,10347
2019,5,17,9,5,59.58,10675
2019,5,17,10,5,61.21,11080
2019,5,17,11,5,61.38,11510
2019,5,17,12,5,64.34,11992
2019,5,17,13,5,67.55,12539
2019,5,17,14,5,72.97,13385
2019,5,17,15,5,78.24,14139
2019,5,17,16,5,80.37,14835
2019,5,17,17,5,83.44,15496
2019,5,17,18,5,84.91,15766
2019,5,17,19,5,86.06,15603
2019,5,17,20,5,87.19,14928
2019,5,17,21,5,87.53,14359
2019,5,17,22,5,86.93,13703
2019,5,17,23,5,85.43,12555
2019,5,18,0,6,82.50,11370
2019,5,18,1,6,80.09,10298
2019,5,18,2,6,77.61,9573
2019,5,18,3,6,73.55,9054
2019,5,18,4,6,71.34,8700
2019,5,18,5,6,70.12,8577
2019,5,18,6,6,68.38,8607
2019,5,18,7,6,67.23,8704
2019,5,18,8,6,65.92,9210
2019,5,18,9,6,65.53,10145
2019,5,18,10,6,65.95,11142
2019,5,18,11,6,66.52,12290
2019,5,18,12,6,70.47,13328
2019,5,18,13,6,74.62,14256
2019,5,18,14,6,80.32,15025
2019,5,18,15,6,85.65,15640
2019,5,18,16,6,87.33,16077
2019,5,18,17,6,89.09,16415
2019,5,18,18,6,89.38,16544
2019,5,18,19,6,89.82,16213
2019,5,18,20,6,90.72,15470
2019,5,18,21,6,90.90,14760
2019,5,18,22,6,86.74,13951
2019,5,18,23,6,84.70,12770
2019,5,19,0,7,81.60,11566
2019,5,19,1,7,79.69,10518
2019,5,19,2,7,77.07,9747
2019,5,19,3,7,74.39,9245
2019,5,19,4,7,72.28,8882
2019,5,19,5,7,71.23,8725
2019,5,19,6,7,70.38,8682
2019,5,19,7,7,69.97,8678
2019,5,19,8,7,69.05,9248
2019,5,19,9,7,67.54,10254
2019,5,19,10,7,69.49,11270
2019,5,19,11,7,69.43,12303
2019,5,19,12,7,71.68,13166
2019,5,19,13,7,73.90,14209
2019,5,19,14,7,77.79,14889
2019,5,19,15,7,82.21,15425
2019,5,19,16,7,84.23,15777
2019,5,19,17,7,86.26,16005
2019,5,19,18,7,87.56,16039
2019,5,19,19,7,88.30,15899
2019,5,19,20,7,88.84,15283
2019,5,19,21,7,88.73,14650
2019,5,19,22,7,85.63,13928
2019,5,19,23,7,84.52,12618
2019,5,20,0,1,82.19,11428
2019,5,20,1,1,80.29,10442
2019,5,20,2,1,78.22,9819
2019,5,20,3,1,75.84,9438
2019,5,20,4,1,74.01,9256
2019,5,20,5,1,73.01,9324
2019,5,20,6,1,72.29,9904
2019,5,20,7,1,71.63,10927
2019,5,20,8,1,70.55,11649
2019,5,20,9,1,69.56,12113
2019,5,20,10,1,69.84,12743
2019,5,20,11,1,70.03,13708
2019,5,20,12,1,71.42,14627
2019,5,20,13,1,73.46,15490
2019,5,20,14,1,76.30,16260
2019,5,20,15,1,80.79,16715
2019,5,20,16,1,82.47,16888
2019,5,20,17,1,84.76,16974
2019,5,20,18,1,85.95,16940
2019,5,20,19,1,86.70,16610
2019,5,20,20,1,86.90,15965
2019,5,20,21,1,86.40,15351
2019,5,20,22,1,84.06,14561
2019,5,20,23,1,83.37,13092
2019,5,21,0,2,80.33,11668
2019,5,21,1,2,78.11,10612
2019,5,21,2,2,76.38,9879
2019,5,21,3,2,72.79,9389
2019,5,21,4,2,71.22,9103
2019,5,21,5,2,69.62,9085
2019,5,21,6,2,67.81,9506
2019,5,21,7,2,67.34,10370
2019,5,21,8,2,65.91,11060
2019,5,21,9,2,64.30,11536
2019,5,21,10,2,64.86,12118
2019,5,21,11,2,65.04,12864
2019,5,21,12,2,68.73,13656
2019,5,21,13,2,72.26,14412
2019,5,21,14,2,75.91,15274
2019,5,21,15,2,80.37,15968
2019,5,21,16,2,82.12,16658
2019,5,21,17,2,84.33,17151
2019,5,21,18,2,85.48,17305
2019,5,21,19,2,86.36,17092
2019,5,21,20,2,86.60,16409
2019,5,21,21,2,87.62,15573
2019,5,21,22,2,85.65,14720
2019,5,21,23,2,84.31,13161
2019,5,22,0,3,81.45,11704
2019,5,22,1,3,78.99,10636
2019,5,22,2,3,77.10,9963
2019,5,22,3,3,73.58,9491
2019,5,22,4,3,71.89,9215
2019,5,22,5,3,70.34,9246
2019,5,22,6,3,68.62,9729
2019,5,22,7,3,68.13,10644
2019,5,22,8,3,66.62,11239
2019,5,22,9,3,65.48,11524
2019,5,22,10,3,65.91,11759
2019,5,22,11,3,65.92,12089
2019,5,22,12,3,66.90,12382
2019,5,22,13,3,67.87,12622
2019,5,22,14,3,69.22,13039
2019,5,22,15,3,72.72,13354
2019,5,22,16,3,74.47,13723
2019,5,22,17,3,76.28,14270
2019,5,22,18,3,77.52,14550
2019,5,22,19,3,78.74,14531
2019,5,22,20,3,80.40,14233
2019,5,22,21,3,81.15,13982
2019,5,22,22,3,77.96,13629
2019,5,22,23,3,77.51,12509
2019,5,23,0,4,76.45,11365
2019,5,23,1,4,75.10,10509
2019,5,23,2,4,74.46,9934
2019,5,23,3,4,73.26,9600
2019,5,23,4,4,72.87,9452
2019,5,23,5,4,71.65,9530
2019,5,23,6,4,70.89,10103
2019,5,23,7,4,70.34,11099
2019,5,23,8,4,69.17,11731
2019,5,23,9,4,68.41,12034
2019,5,23,10,4,68.86,12516
2019,5,23,11,4,68.78,13065
2019,5,23,12,4,69.59,13649
2019,5,23,13,4,70.81,14198
2019,5,23,14,4,73.11,15067
2019,5,23,15,4,76.79,15689
2019,5,23,16,4,78.65,16376
2019,5,23,17,4,80.37,16852
2019,5,23,18,4,82.74,16925
2019,5,23,19,4,84.01,16716
2019,5,23,20,4,85.10,16224
2019,5,23,21,4,85.85,15762
2019,5,23,22,4,85.09,15139
2019,5,23,23,4,84.42,13785
2019,5,24,0,5,82.44,12409
2019,5,24,1,5,80.50,11358
2019,5,24,2,5,78.89,10608
2019,5,24,3,5,76.84,10106
2019,5,24,4,5,75.65,9791
2019,5,24,5,5,74.37,9791
2019,5,24,6,5,73.69,10202
2019,5,24,7,5,73.18,10999
2019,5,24,8,5,72.13,11780
2019,5,24,9,5,71.21,12564
2019,5,24,10,5,71.43,13548
2019,5,24,11,5,71.80,14747
2019,5,24,12,5,74.46,15809
2019,5,24,13,5,78.27,16695
2019,5,24,14,5,82.32,17508
2019,5,24,15,5,88.01,17847
2019,5,24,16,5,89.55,18339
2019,5,24,17,5,91.66,18643
2019,5,24,18,5,92.68,18592
2019,5,24,19,5,93.38,18258
2019,5,24,20,5,94.39,17447
2019,5,24,21,5,94.20,16571
2019,5,24,22,5,91.89,15757
2019,5,24,23,5,90.71,14404
2019,5,25,0,6,88.22,12925
2019,5,25,1,6,84.11,11661
2019,5,25,2,6,81.52,10784
2019,5,25,3,6,77.77,10132
2019,5,25,4,6,75.59,9676
2019,5,25,5,6,73.63,9430
2019,5,25,6,6,72.87,9406
2019,5,25,7,6,72.35,9422
2019,5,25,8,6,71.48,9857
2019,5,25,9,6,70.96,10869
2019,5,25,10,6,71.11,11992
2019,5,25,11,6,71.16,13456
2019,5,25,12,6,73.31,14560
2019,5,25,13,6,76.75,15626
2019,5,25,14,6,81.44,16441
2019,5,25,15,6,85.72,17015
2019,5,25,16,6,87.60,17555
2019,5,25,17,6,90.01,17778
2019,5,25,18,6,91.15,17850
2019,5,25,19,6,91.83,17649
2019,5,25,20,6,92.50,16946
2019,5,25,21,6,92.59,16104
2019,5,25,22,6,90.80,15360
2019,5,25,23,6,89.24,14199
2019,5,26,0,7,87.17,12966
2019,5,26,1,7,85.15,11835
2019,5,26,2,7,83.29,10989
2019,5,26,3,7,80.17,10329
2019,5,26,4,7,78.54,9835
2019,5,26,5,7,75.98,9500
2019,5,26,6,7,74.48,9323
2019,5,26,7,7,74.14,9220
2019,5,26,8,7,72.79,9795
2019,5,26,9,7,71.81,11019
2019,5,26,10,7,72.55,12386
2019,5,26,11,7,72.66,13633
2019,5,26,12,7,75.23,14680
2019,5,26,13,7,79.01,15520
2019,5,26,14,7,83.84,16210
2019,5,26,15,7,88.96,16685
2019,5,26,16,7,90.38,17061
2019,5,26,17,7,92.15,17344
2019,5,26,18,7,93.15,17514
2019,5,26,19,7,93.79,17282
2019,5,26,20,7,94.68,16495
2019,5,26,21,7,94.76,15527
2019,5,26,22,7,91.39,14757
2019,5,26,23,7,90.62,13502
2019,5,27,0,1,87.31,12190
2019,5,27,1,1,83.99,11081
2019,5,27,2,1,81.74,10274
2019,5,27,3,1,77.85,9730
2019,5,27,4,1,75.33,9349
2019,5,27,5,1,73.41,9161
2019,5,27,6,1,72.26,9169
2019,5,27,7,1,72.00,9143
2019,5,27,8,1,70.97,9613
2019,5,27,9,1,70.21,10622
2019,5,27,10,1,71.30,11988
2019,5,27,11,1,71.94,13383
2019,5,27,12,1,75.34,14616
2019,5,27,13,1,78.30,15506
2019,5,27,14,1,82.80,16229
2019,5,27,15,1,86.76,16930
2019,5,27,16,1,88.18,17201
2019,5,27,17,1,89.94,17393
2019,5,27,18,1,90.54,17569
2019,5,27,19,1,90.76,17154
2019,5,27,20,1,91.40,16461
2019,5,27,21,1,91.20,15833
2019,5,27,22,1,88.78,15081
2019,5,27,23,1,88.07,13674
2019,5,28,0,2,85.47,12264
2019,5,28,1,2,82.64,11181
2019,5,28,2,2,79.83,10410
2019,5,28,3,2,76.83,9927
2019,5,28,4,2,75.36,9598
2019,5,28,5,2,72.58,9576
2019,5,28,6,2,71.36,10040
2019,5,28,7,2,70.96,10856
2019,5,28,8,2,69.98,11756
2019,5,28,9,2,69.37,12655
2019,5,28,10,2,69.69,13797
2019,5,28,11,2,70.27,15123
2019,5,28,12,2,74.07,16336
2019,5,28,13,2,78.40,17341
2019,5,28,14,2,83.94,18167
2019,5,28,15,2,89.04,18816
2019,5,28,16,2,91.07,19242
2019,5,28,17,2,93.05,19409
2019,5,28,18,2,94.12,19372
2019,5,28,19,2,94.70,19166
2019,5,28,20,2,95.16,18412
2019,5,28,21,2,95.09,17437
2019,5,28,22,2,92.55,16516
2019,5,28,23,2,91.46,14866
2019,5,29,0,3,88.79,13328
2019,5,29,1,3,86.04,11995
2019,5,29,2,3,83.88,11154
2019,5,29,3,3,79.91,10550
2019,5,29,4,3,77.73,10181
2019,5,29,5,3,76.04,10115
2019,5,29,6,3,73.40,10505
2019,5,29,7,3,72.93,11328
2019,5,29,8,3,71.48,12173
2019,5,29,9,3,70.62,12938
2019,5,29,10,3,71.61,14001
2019,5,29,11,3,71.82,15281
2019,5,29,12,3,75.72,16519
2019,5,29,13,3,79.59,17495
2019,5,29,14,3,84.53,18416
2019,5,29,15,3,88.95,19002
2019,5,29,16,3,90.22,19437
2019,5,29,17,3,92.10,19617
2019,5,29,18,3,93.09,19565
2019,5,29,19,3,94.01,19352
2019,5,29,20,3,94.11,18364
2019,5,29,21,3,93.72,17382
2019,5,29,22,3,91.13,16348
2019,5,29,23,3,89.10,14674
2019,5,30,0,4,85.66,13098
2019,5,30,1,4,82.69,11906
2019,5,30,2,4,80.88,11041
2019,5,30,3,4,77.39,10451
2019,5,30,4,4,76.39,10067
2019,5,30,5,4,74.36,9986
2019,5,30,6,4,72.74,10457
2019,5,30,7,4,72.17,11241
2019,5,30,8,4,71.25,11980
2019,5,30,9,4,70.53,12724
2019,5,30,10,4,70.03,13812
2019,5,30,11,4,70.45,15120
2019,5,30,12,4,73.65,16319
2019,5,30,13,4,78.61,17241
2019,5,30,14,4,84.08,18236
2019,5,30,15,4,88.53,18807
2019,5,30,16,4,89.35,19106
2019,5,30,17,4,91.24,19399
2019,5,30,18,4,91.97,19237
2019,5,30,19,4,92.72,18767
2019,5,30,20,4,93.01,18041
2019,5,30,21,4,92.85,17209
2019,5,30,22,4,90.56,16428
2019,5,30,23,4,89.58,14873
2019,5,31,0,5,86.10,13308
2019,5,31,1,5,84.04,12094
2019,5,31,2,5,81.98,11204
2019,5,31,3,5,79.66,10619
2019,5,31,4,5,78.01,10219
2019,5,31,5,5,76.51,10178
2019,5,31,6,5,74.24,10608
2019,5,31,7,5,73.05,11348
2019,5,31,8,5,71.90,12050
2019,5,31,9,5,70.78,12713
2019,5,31,10,5,72.17,13636
2019,5,31,11,5,72.65,14759
2019,5,31,12,5,74.43,15712
2019,5,31,13,5,76.71,16470
2019,5,31,14,5,80.58,17071
2019,5,31,15,5,84.42,17317
2019,5,31,16,5,85.56,17207
2019,5,31,17,5,86.85,16978
2019,5,31,18,5,87.63,16415
2019,5,31,19,5,86.83,15580
2019,5,31,20,5,85.79,14546
2019,5,31,21,5,83.81,13821
2019,5,31,22,5,80.89,13229
2019,5,31,23,5,77.36,12243
2019,6,1,0,6,75.57,11077
2019,6,1,1,6,73.58,10089
2019,6,1,2,6,72.16,9365
2019,6,1,3,6,69.50,8920
2019,6,1,4,6,68.13,8587
2019,6,1,5,6,66.87,8478
2019,6,1,6,6,65.80,8537
2019,6,1,7,6,65.07,8561
2019,6,1,8,6,63.61,9070
2019,6,1,9,6,62.00,9834
2019,6,1,10,6,62.88,10616
2019,6,1,11,6,63.26,11380
2019,6,1,12,6,65.38,12109
2019,6,1,13,6,68.05,12780
2019,6,1,14,6,71.86,13407
2019,6,1,15,6,76.04,13969
2019,6,1,16,6,77.91,14518
2019,6,1,17,6,80.00,14922
2019,6,1,18,6,81.08,15103
2019,6,1,19,6,82.15,14840
2019,6,1,20,6,83.05,14174
2019,6,1,21,6,83.42,13519
2019,6,1,22,6,81.56,13010
2019,6,1,23,6,80.06,11995
2019,6,2,0,7,78.18,10899
2019,6,2,1,7,75.83,9937
2019,6,2,2,7,73.90,9242
2019,6,2,3,7,70.67,8807
2019,6,2,4,7,69.53,8492
2019,6,2,5,7,68.12,8335
2019,6,2,6,7,66.79,8340
2019,6,2,7,7,65.65,8295
2019,6,2,8,7,64.26,8781
2019,6,2,9,7,63.09,9730
2019,6,2,10,7,64.99,10732
2019,6,2,11,7,64.80,11670
2019,6,2,12,7,68.08,12604
2019,6,2,13,7,71.87,13540
2019,6,2,14,7,77.47,14253
2019,6,2,15,7,82.50,14924
2019,6,2,16,7,83.73,15456
2019,6,2,17,7,85.41,15886
2019,6,2,18,7,86.54,16089
2019,6,2,19,7,87.39,15859
2019,6,2,20,7,88.21,15242
2019,6,2,21,7,88.52,14591
2019,6,2,22,7,85.40,13960
2019,6,2,23,7,84.26,12710
